,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
8,10,2,196,2,746,391,1491,RVF-CAT-UNREL,ACHE,HYMN,no,"['0', '0', '0', '0', '0', '0']",288,8.34,5.24,2.45,12.44,15.33,6.48,23.76,18.48,21.81
9,11,2,388,4,938,775,1875,LVF-CAT-UNREL,NEWS,RIDE,no,"['0', '0', '0', '0', '0', '0']",288,-2.35,4.03,0.77,5.51,-5.09,6.83,5.01,11.87,11.29
10,12,3,392,4,1492,784,1884,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",288,0,0,0,0,0,0,0,0,0
11,13,2,196,2,746,391,1491,RVF-CAT-UNREL,ACHE,HYMN,no,"['0', '0', '0', '0', '0', '0']",288,14.7,15.1,10.62,21.02,15.92,20.74,21.59,26.55,17.42
12,14,1,258,3,258,515,1615,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",288,9.39,11.13,15.94,8.9,8.44,6.77,2.04,2.06,-0.46
13,15,1,258,3,258,515,1615,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",288,15.55,14.34,14.87,19.91,12.17,16.71,17.05,18.48,13.15
14,16,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",288,-6.91,-11.36,-10.42,-12.26,-7.95,-15.43,-12.91,-13.06,-6.48
15,17,2,196,2,746,391,1491,RVF-CAT-UNREL,ACHE,HYMN,no,"['0', '0', '0', '0', '0', '0']",288,0,0,0,0,0,0,0,0,0
16,18,3,219,2,1319,438,1538,RVF-CAT-UNREL,HAZE,BRAWL,no,"['0', '0', '0', '0', '0', '0']",288,1.7,0.19,-0.73,-4.83,1.94,-1.57,-3.75,-6.04,-12.21
17,19,3,219,2,1319,438,1538,RVF-CAT-UNREL,HAZE,BRAWL,no,"['0', '0', '0', '0', '0', '0']",288,0,0,0,0,0,0,0,0,0
18,20,1,258,3,258,515,1615,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",288,-2.58,2.38,4.12,1.07,1.78,-0.55,2.93,-2.67,-6.49
19,21,4,213,2,1863,426,1526,RVF-CAT-UNREL,FLAME,BLADE,no,"['0', '0', '0', '0', '0', '0']",288,9.14,7.5,9.28,-3.44,6.84,2.69,-7.65,-12.27,-14.18
20,22,4,213,2,1863,426,1526,RVF-CAT-UNREL,FLAME,BLADE,no,"['0', '0', '0', '0', '0', '0']",288,-0.71,3.09,7.2,2.83,-7.13,2.05,-3.9,-5.01,1.38
21,23,1,258,3,258,515,1615,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",288,6.97,9.53,10.53,5.81,5.99,6.69,3.64,4.74,1.6
22,24,4,223,3,1873,446,1546,RVF-CAT-UNREL,BIT,FIGURE,no,"['0', '0', '0', '0', '0', '0']",288,3.9,6.36,7.3,7.39,3.35,5.8,6.26,8.38,7.25
0,1,1,280,3,280,559,1659,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",289,15.73,19.62,17.87,20.85,17.35,20.24,20.56,22.04,16.04
1,2,3,252,3,1352,504,1604,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",289,-5.54,-2.43,0.28,-8.86,-2.51,-8.59,-5.74,-8.06,-10.36
2,3,1,529,5,529,1057,2157,RVF-CAT-UNREL,PERCH,KNOLL,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
3,4,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",289,4.89,2.76,4.86,3.24,5.77,-0.24,2.49,4.07,-3.22
4,5,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",289,8.11,-6.49,7.12,-1.9,4.41,-14.13,1.94,-11.41,-3.32
5,6,4,283,3,1933,566,1666,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",289,-4.06,0.41,-3.97,-2.5,-4.97,1.76,0.56,2.44,2.07
6,8,4,326,3,1976,652,1752,RVF-CAT-UNREL,ADORN,LUMBER,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
7,9,3,252,3,1352,504,1604,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
8,10,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",289,-4.96,-2.15,-2.39,-3.37,-2.8,1.69,-2.87,-0.03,3.71
9,11,2,393,4,943,785,1885,LVF-CAT-UNREL,APPEAL,OFFICER,no,"['0', '0', '0', '0', '0', '0']",289,13.7,15.45,18.03,10.63,5.13,5.37,1.43,2.74,-4.92
10,12,3,414,4,1514,828,1928,RVF-CAT-UNREL,PERCH,KNOLL,no,"['0', '0', '0', '0', '0', '0']",289,14.64,7.66,14.68,9.71,11.58,6.34,11.43,8.06,6.87
11,13,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",289,10.73,7.39,11.93,11.79,10.46,5.8,11.65,8.1,6.62
12,14,1,280,3,280,559,1659,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
13,15,1,280,3,280,559,1659,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",289,-3.3,-0.1,-2.98,3.42,0.85,4.69,5.49,6.02,10.02
14,16,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
15,17,2,206,2,756,411,1511,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",289,0,0,0,0,0,0,0,0,0
16,18,3,252,3,1352,504,1604,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",289,25.54,30.66,31,29.45,14.91,27.74,22.73,28.77,19.11
17,19,3,252,3,1352,504,1604,RVF-CAT-UNREL,STOCKING,BANG,no,"['0', '0', '0', '0', '0', '0']",289,3.45,5.79,3.23,2.37,-6.82,-2.12,-4,-0.14,-4.96
18,20,1,280,3,280,559,1659,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",289,-10.99,-10.26,-23.37,-11.23,-7.53,0.67,-4.25,-2.05,1.86
19,21,4,223,3,1873,446,1546,RVF-CAT-UNREL,BIT,FIGURE,no,"['0', '0', '0', '0', '0', '0']",289,9.05,11.85,4.55,3.91,5.78,5.08,9.2,8.71,4.55
20,22,4,223,3,1873,446,1546,RVF-CAT-UNREL,BIT,FIGURE,no,"['0', '0', '0', '0', '0', '0']",289,-0.32,-1.66,8.73,-3.52,-4.3,-8.67,-9.18,-9.32,-9.31
21,23,1,280,3,280,559,1659,RVF-CAT-UNREL,GENIUS,VIEW,no,"['0', '0', '0', '0', '0', '0']",289,-0.4,6.81,6.86,4.05,-2.27,4.43,2.63,5.97,1.2
22,24,4,251,3,1901,502,1602,RVF-CAT-UNREL,REWARD,WEIGHT,no,"['0', '0', '0', '0', '0', '0']",289,-18.87,-18.19,-21.12,-19.51,-15.9,-14.25,-15.72,-14.24,-10.89
0,1,1,283,3,283,565,1665,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",290,8.71,7.47,15.44,12.99,8.18,4.8,5.11,2.76,-2.21
1,2,3,291,3,1391,582,1682,RVF-CAT-UNREL,STUMP,VISITOR,no,"['0', '0', '0', '0', '0', '0']",290,-6.27,-11.91,-9.4,-12.37,-10.05,-15.49,-15.38,-19.1,-20.48
2,3,1,532,5,532,1063,2163,RVF-CAT-UNREL,CONDEMN,CURVE,no,"['0', '0', '0', '0', '0', '0']",290,-18.4,-11.8,-24.24,-14.59,-13.36,-6.21,-12.15,-10.41,-9.87
3,4,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
4,5,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",290,5.02,3.06,3.07,0.73,1.19,2.53,-2.86,-5.59,-4.58
5,6,4,300,3,1950,600,1700,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",290,2.81,2.71,1.49,3.52,6.32,6.85,9.2,9.52,7.72
6,8,4,327,3,1977,654,1754,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",290,8.64,3.47,17.25,8,4.07,7.1,1.67,6.6,5.01
7,9,3,291,3,1391,582,1682,RVF-CAT-UNREL,STUMP,VISITOR,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
8,10,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",290,0.2,0.14,0.44,-2.78,0.08,-2.4,-2.1,-1.8,-4.6
9,11,2,424,4,974,847,1947,LVF-CAT-UNREL,HEAL,FORE,no,"['0', '0', '0', '0', '0', '0']",290,16.77,20.57,24.18,18.81,5.84,13.8,9.48,13.05,5.76
10,12,3,428,4,1528,856,1956,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",290,25.21,22.8,28.35,30.98,25.27,16.28,22.07,20.86,16.27
11,13,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",290,-9.4,-14,-16.58,-9.2,-3.64,-6.04,-7.57,-7.41,-4.13
12,14,1,283,3,283,565,1665,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",290,-1.92,-1.98,-1.87,-3.02,-4.67,-2.1,-7.13,-0.7,-0.18
13,15,1,283,3,283,565,1665,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",290,-14.8,-10.7,-12.54,-15.13,-11.12,-8.76,-13,-11.72,-7.3
14,16,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
15,17,2,214,2,764,427,1527,RVF-CAT-UNREL,LIGHTNING,HYGIENE,no,"['0', '0', '0', '0', '0', '0']",290,12.12,12.06,16.26,9.9,11.28,7.54,5.21,4.16,-2.82
16,18,3,291,3,1391,582,1682,RVF-CAT-UNREL,STUMP,VISITOR,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
17,19,3,291,3,1391,582,1682,RVF-CAT-UNREL,STUMP,VISITOR,no,"['0', '0', '0', '0', '0', '0']",290,25.16,14.08,19.55,22.45,11.74,-2.87,16.04,10.07,2.83
18,20,1,283,3,283,565,1665,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",290,-8.06,7.24,-3.07,6.61,-4.45,8.01,7.62,10.92,12.21
19,21,4,251,3,1901,502,1602,RVF-CAT-UNREL,REWARD,WEIGHT,no,"['0', '0', '0', '0', '0', '0']",290,12.19,14.89,11.24,13.01,11.46,11.47,13.95,13.88,8.06
20,22,4,251,3,1901,502,1602,RVF-CAT-UNREL,REWARD,WEIGHT,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
21,23,1,283,3,283,565,1665,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",290,-0.36,4.67,6.68,-0.07,-4.35,3.44,-4,-2.41,-2.89
22,24,4,283,3,1933,566,1666,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",290,0,0,0,0,0,0,0,0,0
0,1,1,301,3,301,601,1701,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",291,1.99,5.02,-0.55,2.32,2.13,4.06,2.48,5.34,4.56
1,2,3,339,4,1439,678,1778,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",291,3.54,1.88,2.09,0.34,4.91,1.71,-3.01,-2.62,-11.83
2,3,1,549,5,549,1097,2197,RVF-CAT-UNREL,THEME,GABLE,no,"['0', '0', '0', '0', '0', '0']",291,4.32,-5.07,2.97,-0.05,-2.22,-14.36,-7.08,-10.54,-19.04
3,4,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",291,15,16.8,8.4,15.12,14.92,12.4,15.48,15.64,7.81
4,5,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",291,-6.11,-0.63,-3.29,0.2,-4.47,4.48,3.49,4.64,7.67
5,6,4,313,3,1963,626,1726,RVF-CAT-UNREL,HABIT,LEAN,no,"['0', '0', '0', '0', '0', '0']",291,3.13,2.19,-2.03,2.47,6.33,7.76,8.31,3.49,0.88
6,8,4,405,4,2055,810,1910,RVF-CAT-UNREL,NOOSE,FLOAT,no,"['0', '0', '0', '0', '0', '0']",291,0,0,0,0,0,0,0,0,0
7,9,3,339,4,1439,678,1778,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",291,20.57,13.01,10.67,9.33,13.51,5.53,7.52,3.85,2.92
8,10,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",291,5.15,4.27,7.16,5.55,5.63,4.71,6.42,4.82,6.95
9,11,2,433,4,983,865,1965,LVF-CAT-UNREL,HAZE,BRAWL,no,"['0', '0', '0', '0', '0', '0']",291,-11.3,-15.36,-18.05,-12.67,-7.13,-10.03,-11.5,-11.35,-8.69
10,12,3,450,5,1550,900,2000,RVF-CAT-UNREL,ETERNITY,REAP,no,"['0', '0', '0', '0', '0', '0', '0']",291,8.89,9.88,9.76,2.19,7.79,6.48,6.43,5.7,1.92
11,13,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",291,2.27,1.15,0.69,8.07,-1.09,1.01,6.94,16.52,10.35
12,14,1,301,3,301,601,1701,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",291,12.62,6.83,11.75,9.26,8.58,3.76,6.88,4.31,0.41
13,15,1,301,3,301,601,1701,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",291,8.31,7.15,6.33,12.78,11.48,12.72,16.62,15.77,18.64
14,16,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",291,0,0,0,0,0,0,0,0,0
15,17,2,309,3,859,617,1717,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",291,0,0,0,0,0,0,0,0,0
16,18,3,339,4,1439,678,1778,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",291,0,0,0,0,0,0,0,0,0
17,19,3,339,4,1439,678,1778,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",291,16.53,17.73,11.99,20.65,7.08,10.49,12.41,15.19,11.34
18,20,1,301,3,301,601,1701,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",291,-4.47,8.15,5.89,6.21,-6.79,8.87,-2.52,2.6,-2.37
19,21,4,283,3,1933,566,1666,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",291,23.28,19.04,23.9,14.97,15.28,9.97,9.38,5.86,0.39
20,22,4,283,3,1933,566,1666,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",291,0,0,0,0,0,0,0,0,0
21,23,1,301,3,301,601,1701,RVF-CAT-UNREL,BUD,CALM,no,"['0', '0', '0', '0', '0', '0']",291,-11.31,-6.41,-10.01,-11.38,-14.06,-7,-9.55,-7.35,0.3
22,24,4,300,3,1950,600,1700,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",291,2.14,4.8,6.43,6.39,3.6,1.75,6.54,4.39,8.51
0,1,1,327,3,327,653,1753,RVF-CAT-UNREL,BOSS,SHEPHERD,no,"['0', '0', '0', '0', '0', '0']",292,10.75,6.42,9.53,8.57,9.48,9.15,6.22,7.65,2.49
1,2,3,343,4,1443,686,1786,RVF-CAT-UNREL,VELOCITY,LARD,no,"['0', '0', '0', '0', '0', '0']",292,-15.98,-14.14,-12.59,-11.55,-8.3,-15.86,-12.25,-14.79,-15.12
2,3,1,27,1,27,53,1153,LVF-CAT-UNREL,DRIVER,MOLE,no,"['0', '0', '0', '0', '0', '0']",292,9.16,5.98,5.33,10.3,9.05,12.07,14.97,16.04,19.94
3,4,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",292,-1.43,-4.92,-0.02,-0.06,-1.66,-8.12,-2.04,-4.35,4.8
4,5,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",292,-1.34,-0.65,1.02,-0.29,-5.33,-2.24,-1.42,-4.4,3.59
5,6,4,323,3,1973,646,1746,RVF-CAT-UNREL,RATTLE,MONSOON,no,"['0', '0', '0', '0', '0', '0']",292,2.95,5.2,4,5.2,0.07,6.19,-0.2,1.66,-1.96
6,8,4,407,4,2057,814,1914,RVF-CAT-UNREL,KINGDOM,PROHIBIT,no,"['0', '0', '0', '0', '0', '0']",292,0,0,0,0,0,0,0,0,0
7,9,3,343,4,1443,686,1786,RVF-CAT-UNREL,VELOCITY,LARD,no,"['0', '0', '0', '0', '0', '0']",292,7.96,20.18,18.36,19.68,4.96,16.35,14.85,14.29,4.2
8,10,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",292,-17.22,-14.41,-14.32,-17.24,-12.29,-13.52,-12.18,-13.91,-7.05
9,11,2,529,5,1079,1057,2157,LVF-CAT-UNREL,PERCH,KNOLL,no,"['0', '0', '0', '0', '0', '0']",292,-5.3,-0.79,-5.81,-12.48,-8.18,0.5,-13.1,-6.18,-5.75
10,12,3,456,5,1556,912,2012,RVF-CAT-UNREL,RELIEF,TREATMENT,no,"['0', '0', '0', '0', '0', '0', '0']",292,12.3,1.58,12.1,5.13,7.71,3.42,4.47,3.99,4.48
11,13,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",292,8.25,13.16,13.91,10.26,5.28,18.88,3.08,18.99,1.84
12,14,1,327,3,327,653,1753,RVF-CAT-UNREL,BOSS,SHEPHERD,no,"['0', '0', '0', '0', '0', '0']",292,6.33,6.92,9.96,3.6,4.16,3.23,-2.12,-0.89,-0.51
13,15,1,327,3,327,653,1753,RVF-CAT-UNREL,BOSS,SHEPHERD,no,"['0', '0', '0', '0', '0', '0']",292,4.89,4.65,7.76,5.12,4.54,3.86,2.7,3.77,3.76
14,16,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",292,-11.33,-11.04,-14.23,-11.41,-9.41,-17.04,-7.22,-9.49,-2.52
15,17,2,323,3,873,645,1745,RVF-CAT-UNREL,FLOOD,PREY,no,"['0', '0', '0', '0', '0', '0']",292,0,0,0,0,0,0,0,0,0
16,18,3,343,4,1443,686,1786,RVF-CAT-UNREL,VELOCITY,LARD,no,"['0', '0', '0', '0', '0', '0']",292,11.51,12.12,15.9,8.38,3.39,9.87,2.8,6.03,1.75
17,19,3,343,4,1443,686,1786,RVF-CAT-UNREL,VELOCITY,LARD,no,"['0', '0', '0', '0', '0', '0']",292,9.39,11.08,16.56,10.95,15.59,20.67,21.05,22.62,18.95
18,20,1,327,3,327,653,1753,RVF-CAT-UNREL,BOSS,SHEPHERD,no,"['0', '0', '0', '0', '0', '0']",292,-0.73,-6.13,-5.55,-4.47,-2.46,-8.15,-4.4,-10.72,-11.6
19,21,4,300,3,1950,600,1700,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",292,26.51,23.58,22.8,16.32,15.45,18.65,14.05,14.25,5.99
20,22,4,300,3,1950,600,1700,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",292,0,0,0,0,0,0,0,0,0
21,23,1,327,3,327,653,1753,RVF-CAT-UNREL,BOSS,SHEPHERD,no,"['0', '0', '0', '0', '0', '0']",292,0,0,0,0,0,0,0,0,0
22,24,4,313,3,1963,626,1726,RVF-CAT-UNREL,HABIT,LEAN,no,"['0', '0', '0', '0', '0', '0']",292,0,0,0,0,0,0,0,0,0
0,1,1,362,4,362,723,1823,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",293,4.16,-3.38,-2.11,3.24,3.66,-0.23,5.31,3.57,5.18
1,2,3,360,4,1460,720,1820,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",293,-5.27,7.28,1.24,-3.87,-7.35,-0.58,-15.23,-10.61,-25.94
2,3,1,32,1,32,63,1163,LVF-CAT-UNREL,REFUSE,MUSICIAN,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
3,4,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",293,-2.06,4.32,4.23,-1.05,-7.79,-0.1,-8.39,-5.71,-2.44
4,5,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",293,3.53,1.06,3.85,2.59,2.29,2.52,6.64,3.84,8.59
5,6,4,326,3,1976,652,1752,RVF-CAT-UNREL,ADORN,LUMBER,no,"['0', '0', '0', '0', '0', '0']",293,14.34,18.17,19,9.4,12.34,10.73,5.54,9.63,8.39
6,8,4,415,4,2065,830,1930,RVF-CAT-UNREL,SNAIL,POLL,no,"['0', '0', '0', '0', '0', '0']",293,1.35,2.91,7.17,0.08,0.76,2.34,-3.12,-3.33,-1.66
7,9,3,360,4,1460,720,1820,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
8,10,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
9,11,2,532,5,1082,1063,2163,LVF-CAT-UNREL,CONDEMN,CURVE,no,"['0', '0', '0', '0', '0', '0']",293,31.06,28.54,34.68,27.35,16.92,19.19,14.3,17.64,0.37
10,12,3,483,5,1583,966,2066,RVF-CAT-UNREL,DEPOSIT,CELL,no,"['0', '0', '0', '0', '0', '0', '0']",293,6.31,6.8,9.23,5.09,1.03,2.24,1.53,2.98,-0.22
11,13,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",293,20.86,20.52,26.64,25.34,16.66,27.52,19.81,31.24,21.89
12,14,1,362,4,362,723,1823,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",293,-7.71,-6.59,-5.83,-7.36,-1.95,-5.61,0.98,-5,-3.7
13,15,1,362,4,362,723,1823,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",293,8.24,4.35,6.22,5.45,4.92,0.52,2.16,-0.36,-1.6
14,16,2,379,4,929,757,1857,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
15,17,2,349,4,899,697,1797,RVF-CAT-UNREL,LOBBY,SILENCE,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
16,18,3,360,4,1460,720,1820,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",293,6.02,8.97,11.36,8.79,2.25,9.03,8.29,8.93,3.77
17,19,3,360,4,1460,720,1820,RVF-CAT-UNREL,GRIP,DESPISE,no,"['0', '0', '0', '0', '0', '0']",293,7.38,11.1,15.43,11.18,5.59,10.87,6.79,8.71,4.22
18,20,1,362,4,362,723,1823,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",293,15.03,21.96,19.87,18.48,19.22,17.48,19.93,17.97,9.77
19,21,4,313,3,1963,626,1726,RVF-CAT-UNREL,HABIT,LEAN,no,"['0', '0', '0', '0', '0', '0']",293,24.47,28.13,31.34,22.79,17.06,24.51,19.05,20.44,14.08
20,22,4,313,3,1963,626,1726,RVF-CAT-UNREL,HABIT,LEAN,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
21,23,1,362,4,362,723,1823,RVF-CAT-UNREL,MOLECULE,COUNT,no,"['0', '0', '0', '0', '0', '0']",293,-10.67,-4.3,-3.04,-11.96,-12.74,-7.58,-16.33,-13.55,-15.32
22,24,4,323,3,1973,646,1746,RVF-CAT-UNREL,RATTLE,MONSOON,no,"['0', '0', '0', '0', '0', '0']",293,0,0,0,0,0,0,0,0,0
0,1,1,368,4,368,735,1835,RVF-CAT-UNREL,DEPOSIT,CELL,no,"['0', '0', '0', '0', '0', '0']",294,15.56,16.18,13.23,17.01,14.05,14.94,14.35,12.73,7.53
1,2,3,384,4,1484,768,1868,RVF-CAT-UNREL,NEWS,RIDE,no,"['0', '0', '0', '0', '0', '0']",294,-9.3,-6.9,-7.44,-1.42,-1.05,-8.45,0.8,-0.49,2.84
2,3,1,88,1,88,175,1275,LVF-CAT-UNREL,RIDICULE,VICTIM,no,"['0', '0', '0', '0', '0', '0']",294,-3.49,-2.98,-4.46,-4.57,-1.78,-1.06,-2.05,-1.14,-0.36
3,4,2,379,4,929,757,1857,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",294,2.73,5.27,6.21,2.24,-0.74,1.91,-4.33,-1.05,-7.63
4,5,2,379,4,929,757,1857,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",294,5.89,3.92,1.64,4.72,5.94,3.21,6.57,2.54,8.54
5,6,4,327,3,1977,654,1754,RVF-CAT-UNREL,CHLORINE,DIM,no,"['0', '0', '0', '0', '0', '0']",294,0,0,0,0,0,0,0,0,0
6,8,4,437,4,2087,874,1974,RVF-CAT-UNREL,CARRIAGE,POLLEN,no,"['0', '0', '0', '0', '0', '0']",294,9.15,14.73,13.19,12,3.3,6.92,4.3,8.48,4.52
7,9,3,384,4,1484,768,1868,RVF-CAT-UNREL,NEWS,RIDE,no,"['0', '0', '0', '0', '0', '0']",294,11.77,9.88,7.97,6.85,-0.52,6.3,6.12,5.45,0.72
8,10,2,379,4,929,757,1857,RVF-CAT-UNREL,SOOT,PANE,no,"['0', '0', '0', '0', '0', '0']",294,0,0,0,0,0,0,0,0,0
