,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
7,8,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",263,0.15,2.33,2.35,2.15,-2.91,-4.71,1.62,-0.48,-1.33
8,9,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,4.6,4.29,2.02,8.73,7.44,2.31,12.72,8.16,5.66
9,10,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",263,-1.62,4.48,5.26,0.6,-5.1,1.94,-2.28,1.63,2.65
10,11,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,-6.38,-5.44,-4.84,-3.35,-0.36,-5.35,-1.17,-2.29,2.11
11,12,3,314,3,974,318,617,LVF-CAT-WEAK,HORSE,TURTLE,no,"['0', '0', '0', '0', '0', '0']",263,-2.37,-4.66,6.99,4.77,-5.85,-2.39,-1.56,-0.54,-0.82
12,13,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",263,16.74,16.34,17.17,12.81,14.86,15.34,13.13,11.09,12.86
13,14,3,215,2,875,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",263,9.47,7.25,10.66,11.11,12.63,7.36,9.87,11.11,6.49
14,15,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0']",263,13.31,16.59,13.9,18.4,7.49,15.13,12.64,18.26,13.29
15,16,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0', '0']",263,3.39,2.83,4.92,0.18,6.27,5.09,2.62,0.02,3.29
16,17,3,186,2,846,516,389,LVF-CAT-WEAK,SHIRT,MITTENS,no,"['0', '0', '0', '0', '0', '0']",263,10.32,8.09,9.34,8.5,12.44,7.12,10.35,6.34,1.13
17,18,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0']",263,22.19,22.18,24.49,24.28,24.73,18.43,26.67,20.27,12.06
18,19,3,186,2,846,516,389,LVF-CAT-WEAK,SHIRT,MITTENS,no,"['0', '0', '0', '0', '0', '0']",263,0,0,0,0,0,0,0,0,0
19,20,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",263,5.36,2.78,5.55,3.09,8.17,1.72,5.68,1.95,4.86
20,21,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",263,13.9,20.04,20.53,19.54,10.72,15.52,15.29,17.94,15.64
21,22,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",263,8.73,8.97,8.56,6.37,7.16,3.83,3.25,2.46,0.47
22,23,3,187,2,847,416,650,LVF-CAT-WEAK,OIL,WIND,no,"['0', '0', '0', '0', '0', '0']",263,10.48,13.13,13.58,13.5,7.13,9.06,6.71,6.75,0.66
23,24,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",263,19.59,12.38,21.94,16.96,14.85,1.04,14.52,9.6,7.38
0,1,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",264,19.68,16.9,14.4,21.02,22.17,18.66,21.9,20.02,14.86
1,2,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,2.64,1.26,8.43,-0.69,-5.24,-6.04,-7.17,-6.95,-5.15
2,3,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,8.2,10.85,11.91,9.01,6.85,8.55,6.96,6.7,8.16
3,4,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",264,9.26,6.15,8.38,10.94,13.37,13.4,12.02,12.05,9.76
4,5,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,11.12,13.46,14.02,11.06,6.98,8.04,7.83,11.37,3.52
5,6,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",264,0,0,0,0,0,0,0,0,0
6,7,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,10.95,8.28,17.04,10.94,8.14,2.31,6.5,4.15,-2
7,8,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",264,-21.19,-20.09,-21.71,-17.19,-24.43,-23.96,-16.56,-12.73,17.38
8,9,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,29.31,22.69,28.34,26,33.06,19.2,26.27,19.57,14.2
9,10,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",264,0,0,0,0,0,0,0,0,0
10,11,1,182,2,182,405,261,LVF-CAT-WEAK,MURDER,FORGERY,no,"['0', '0', '0', '0', '0', '0']",264,12.53,15.92,11.46,17.21,19.43,19.42,20.17,17.76,14.46
11,12,3,320,3,980,187,333,LVF-CAT-WEAK,DIAMOND,JADE,no,"['0', '0', '0', '0', '0', '0']",264,10.31,14.81,15.83,13.52,5.98,7.28,4.93,7.1,2.11
12,13,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",264,-11.38,-16.08,-12.49,-12.9,-9.46,-17.76,-10.01,-13.2,-6.89
13,14,3,220,2,880,441,34,LVF-CAT-WEAK,PINE,BANANA,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",264,19.82,14.55,17.55,13.54,11.73,13.9,7.28,12.05,10.13
14,15,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",264,-17.25,-3.25,-14.48,-6.25,-13.68,-0.5,-9.37,-3.91,-4.72
15,16,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0', '0']",264,0,0,0,0,0,0,0,0,0
16,17,3,187,2,847,416,650,LVF-CAT-WEAK,OIL,WIND,no,"['0', '0', '0', '0', '0', '0']",264,0,0,0,0,0,0,0,0,0
17,18,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",264,15.5,17.8,28.65,24.41,18.12,14.88,20.45,15.41,16.9
18,19,3,187,2,847,416,650,LVF-CAT-WEAK,OIL,WIND,no,"['0', '0', '0', '0', '0', '0']",264,0,-0.73,-0.81,6.4,-2.2,2.74,2.62,3.64,-0.29
19,20,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",264,-5.24,-1.97,-7.85,0.46,-3.24,0.97,1.19,3.07,4.37
20,21,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",264,7.85,4.79,4.26,11.07,11.76,4.07,16.63,10.95,16.65
21,22,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",264,7.42,2.29,-5.25,-0.62,3.04,-2.46,-1.43,-6.3,-13.72
22,23,3,215,2,875,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",264,17.89,20.75,21.61,21.69,13.13,15.4,13.12,14.3,3
23,24,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",264,-2.99,-2.06,-0.57,-2.98,3.56,0.02,0.17,-2.43,-3.84
0,1,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",265,11.62,12.59,5.39,15.43,14.22,20.54,17.14,20.86,15.51
1,2,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,-4.19,-1.03,-1.28,0.13,-8.65,-0.37,-2.33,2.54,-4.8
2,3,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,8.02,5.42,8.21,6.57,10.74,1.71,8.19,3.54,2.83
3,4,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",265,-5.29,-4.27,-3.98,-7.33,-7.88,-3.17,-9.6,-7.55,-7.36
4,5,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,21.07,19.58,19.45,16.85,18.45,17.01,14.04,9.55,9.38
5,6,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",265,16.76,18.1,27.67,16.94,10.29,10.8,9.75,9.34,0.93
6,7,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,15.14,17.56,27.46,14.81,8.32,11.71,10.78,9.52,2.5
7,8,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",265,-13.06,-12.24,-11.13,-12.25,-10.68,-12.9,-15.69,-12.63,-12.16
8,9,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,20.18,19.72,19.95,25.25,17.07,16.99,22.22,21.58,17.69
9,10,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",265,-4.01,-0.74,-4.5,2.28,0.15,4.53,2.42,5.98,5.27
10,11,1,186,2,186,160,629,LVF-CAT-WEAK,COTTON,VINYL,no,"['0', '0', '0', '0', '0', '0']",265,15.89,18.9,16.61,17.92,18.2,18.92,18.77,16.12,12.69
11,12,3,48,1,708,481,8,RVF-CAT-UNREL,RICE,AMBUSH,no,"['0', '0', '0', '0', '0', '0']",265,-5.15,-6.01,-0.73,-6.74,-6.46,-3.63,-11.57,-9.13,-9.65
12,13,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0']",265,19.63,22.47,24.31,19.22,18.08,18.7,15.76,14.65,7.13
13,14,3,232,3,892,50,118,LVF-CAT-WEAK,BIKE,CHARIOT,no,"['0', '0', '0', '0', '0', '0']",265,-1.53,-0.49,-0.19,3.89,-0.76,-3.15,2.44,-0.53,1.64
14,15,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",265,0,0,0,0,0,0,0,0,0
15,16,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",265,14.56,9.57,14.62,18.1,18.47,13.21,22.18,31.26,15.79
16,17,3,215,2,875,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",265,-6.38,-4.62,-9.18,-4.53,-0.38,-1.7,-1.77,-5.8,-4.11
17,18,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",265,10.89,10.64,9.43,10.53,12.41,16.92,17.69,18.48,13.85
18,19,3,215,2,875,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",265,-11.19,-0.59,-9.14,-5.37,-8.7,-0.3,-2.13,-1.56,0.99
19,20,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0']",265,-5.39,-6.14,-5.33,-6.1,-5.8,-5.69,-5.8,-5.69,-3.03
20,21,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0']",265,22.02,16.87,25.76,17.04,13.31,6.5,10.4,8.46,-1.65
21,22,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",265,-8.44,-3.75,-20.85,-8.85,-2.3,-1.53,-3.2,-2.64,-3.64
22,23,3,220,2,880,441,34,LVF-CAT-WEAK,PINE,BANANA,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",265,14.12,16.71,15.4,18.44,11.6,13.67,14.32,16.95,10.18
23,24,4,165,2,1155,351,134,LVF-CAT-WEAK,LAKE,CLIFF,no,"['0', '0', '0', '0', '0', '0', '0', '0']",265,15.58,18.71,17.91,18.46,13.6,17.02,14.4,16.67,10.11
0,1,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",266,10.61,12.8,16.91,8.85,4.92,11.54,8.13,6.66,6.92
1,2,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,18.14,14.03,22.1,11.72,11.18,5.61,6.57,4.29,2.14
2,3,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,9.17,10.58,12.89,5.46,6.28,8.59,4.98,3.42,3.1
3,4,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
4,5,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
5,6,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",266,1.58,6.44,4.2,0.89,0.36,2.33,-2.29,-2.83,-8.55
6,7,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,30.19,27.34,34.59,26.74,23.64,26.27,26.02,26.53,21.11
7,8,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",266,3.16,-4.49,2.88,-1.47,0.8,-5.89,-3.17,-8.92,-6.88
8,9,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,13.94,14.93,13.99,17.82,9.71,15.09,13.88,14.91,8.31
9,10,2,169,2,499,505,227,LVF-CAT-WEAK,SECOND,EON,no,"['0', '0', '0', '0', '0', '0']",266,16.13,13.91,17.51,17.07,16.06,10.25,14.53,9.7,5.49
10,11,1,195,2,195,293,630,LVF-CAT-WEAK,GUITAR,VOICE,no,"['0', '0', '0', '0', '0', '0']",266,16.54,14.35,14.07,16.97,24.49,14.86,20.47,17.19,16.18
11,12,3,56,1,716,395,474,RVF-CAT-UNREL,MONDAY,RAILWAY,no,"['0', '0', '0', '0', '0', '0']",266,2.13,2.1,6.97,4.08,-0.1,-1.15,-2.91,-3.78,-4.36
12,13,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
13,14,3,238,3,898,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",266,20.57,18.85,24.27,20.95,17.55,14.43,22.21,18.95,12.23
14,15,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0']",266,-7.47,6.74,-4.09,6.1,-4.44,9.07,2.87,11.42,10.87
15,16,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0', '0']",266,15.13,13.09,16.42,12.05,16.93,9.93,12.56,11.8,10.21
16,17,3,220,2,880,441,34,LVF-CAT-WEAK,PINE,BANANA,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
17,18,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
18,19,3,220,2,880,441,34,LVF-CAT-WEAK,PINE,BANANA,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",266,12.02,13.56,17.7,12,7.6,10.28,6.62,5.24,0.77
19,20,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",266,0,0,0,0,0,0,0,0,0
20,21,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",266,6.06,7.5,6.24,8.23,6.92,5.16,10.59,8.44,6.45
21,22,2,143,2,473,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",266,7.97,8.4,7,9.22,13.71,10.49,13.83,9.22,-1.31
22,23,3,232,3,892,50,118,LVF-CAT-WEAK,BIKE,CHARIOT,no,"['0', '0', '0', '0', '0', '0']",266,12.67,11.67,13.54,15.33,12.11,9.32,12.88,12.66,5.72
23,24,4,178,2,1168,32,190,LVF-CAT-WEAK,BALLET,DISCO,no,"['0', '0', '0', '0', '0', '0']",266,24.24,23.52,26.57,28.92,23.28,20.19,27.45,25.86,18.65
0,1,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",267,12.36,11.87,8.81,14.65,11.69,14.53,14.41,13.81,5.68
1,2,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,34.45,18.55,31.81,24.31,34.57,10.69,20.62,11.81,7.04
2,3,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,7.45,6.21,5.52,7.96,6.95,4.17,10.44,9.5,8.78
3,4,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",267,18.14,18.18,18.45,18.04,11.58,15.48,12.91,14.51,5.04
4,5,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,17.07,13.25,19.13,17.78,15.43,11.07,17.95,17.76,8.89
5,6,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",267,-20.3,-20.11,-21.36,-23.91,-18.25,-17.84,-21.5,-19.99,-18.54
6,7,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,7.74,8.31,13.71,8.76,2.66,7.43,4.22,5.64,-5.98
7,8,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",267,0,0,0,0,0,0,0,0,0
8,9,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,-5.57,-5.28,-2.39,-1.44,-3.15,-9.16,-2.43,-3.06,-0.07
9,10,2,174,2,504,187,333,LVF-CAT-WEAK,DIAMOND,JADE,no,"['0', '0', '0', '0', '0', '0']",267,0,0,0,0,0,0,0,0,0
10,11,1,208,2,208,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",267,10.06,9.82,5.36,13.74,15.01,10.14,18.98,14.74,18.66
11,12,3,69,1,729,417,357,RVF-CAT-UNREL,OLIVE,LAW,no,"['0', '0', '0', '0', '0', '0']",267,8.2,14.72,14.96,16.16,6.12,10.73,10.43,13.94,9.35
12,13,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",267,0,0,0,0,0,0,0,0,0
13,14,3,244,3,904,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",267,16.75,11.31,14.4,16.59,11.8,7.05,11.47,5.23,3.1
14,15,4,184,2,1174,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",267,10.63,14.76,13.6,8.4,14.19,12.1,7.82,5.8,5.5
15,16,4,184,2,1174,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",267,2.1,-1.46,2.23,-0.41,7.48,-2.21,7.33,-6.67,3.83
16,17,3,232,3,892,50,118,LVF-CAT-WEAK,BIKE,CHARIOT,no,"['0', '0', '0', '0', '0', '0']",267,-13.08,-10.6,-16.09,-13.28,-10.15,-12.39,-10.34,-11.72,-8.46
17,18,4,184,2,1174,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",267,16.47,22.8,19.2,23.09,16.25,17.12,15.64,17.71,10.62
18,19,3,232,3,892,50,118,LVF-CAT-WEAK,BIKE,CHARIOT,no,"['0', '0', '0', '0', '0', '0']",267,-3.63,2.13,3.59,2.92,-6.16,2.12,-1.13,2.51,3.18
19,20,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",267,11.46,13.32,12.31,17.54,12.79,14.12,15.2,15.48,13.86
20,21,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",267,-0.34,-4.82,-3.79,0.05,-2.51,-2.88,1.66,1.91,8.57
21,22,2,163,2,493,422,523,LVF-CAT-WEAK,OXYGEN,SILICON,no,"['0', '0', '0', '0', '0', '0']",267,-1.51,-0.71,-5.01,-5.13,-6.22,0.13,-3.8,0.32,1.01
22,23,3,238,3,898,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",267,4.38,5.98,4.47,5.79,3.82,8.46,5.39,8.52,5.5
23,24,4,181,2,1171,172,642,LVF-CAT-WEAK,CUP,WATCH,no,"['0', '0', '0', '0', '0', '0']",267,20.12,21.18,25.23,19.79,19.37,18.4,18.89,19.64,18.6
0,1,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
1,2,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,-4.44,0.16,-0.63,-1.84,-2.29,-1.64,-3.84,-3.11,-3
2,3,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,-9.79,-16.85,-12.44,-14.71,-6.96,-20.41,-11.23,-17.41,-10.94
3,4,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",268,33.79,31.71,35.16,30.51,25.33,28.01,26.9,28.01,19.5
4,5,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
5,6,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",268,-5.82,-4.19,-5.21,-4.55,-6.44,-4.5,-8.02,-6.33,-9.78
6,7,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,24.17,20.61,31.67,21.56,15.53,19.37,12.03,9.96,-6.03
7,8,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",268,3.26,6.16,5.25,3.88,-0.39,3.84,-0.63,-0.64,-0.99
8,9,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
9,10,2,193,2,523,50,118,LVF-CAT-WEAK,BIKE,CHARIOT,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
10,11,1,217,2,217,555,383,LVF-CAT-WEAK,STEEL,MERCURY,no,"['0', '0', '0', '0', '0', '0']",268,19.24,16.41,19.56,14.9,17.43,13.66,15.28,11.2,8.18
11,12,3,71,1,731,197,572,RVF-CAT-UNREL,DISPUTE,SWIM,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
12,13,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0']",268,6.81,12.07,8.15,7.94,3.57,9.05,6.83,5.52,4.65
13,14,3,248,3,908,495,652,LVF-CAT-WEAK,SALT,WINE,no,"['0', '0', '0', '0', '0', '0']",268,7.19,9.89,3.96,5.69,9.03,10.65,3.11,4.97,-0.01
14,15,4,193,2,1183,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",268,-2.09,1.81,-1.15,-1.38,-0.56,-1.03,-3.39,-5.74,-1.98
15,16,4,193,2,1183,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
16,17,3,238,3,898,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",268,-5.98,-8.04,-8.5,-3.56,-0.99,-8.94,2.95,-4.66,3.31
17,18,4,193,2,1183,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0', '0']",268,5.53,6.24,8.18,11.91,10.63,6.19,10.77,9.72,9.45
18,19,3,238,3,898,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",268,-1.85,1.73,-0.49,1.68,-7.49,0.13,-3.41,-4.38,-2.4
19,20,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0']",268,0,0,0,0,0,0,0,0,0
20,21,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0']",268,-6.59,-8.05,-9.12,-2.21,-5.57,-0.81,1.21,3.35,6.19
21,22,2,167,2,497,343,350,LVF-CAT-WEAK,KING,LADY,no,"['0', '0', '0', '0', '0', '0']",268,5.59,8.37,5.38,8.32,9.35,5.23,11.87,8.4,12.56
22,23,3,244,3,904,580,62,LVF-CAT-WEAK,TENNIS,BOATING,no,"['0', '0', '0', '0', '0', '0']",268,10.53,16.39,12.39,20.68,14.7,19.17,22.15,24.69,22.61
23,24,4,183,2,1173,655,446,LVF-CAT-WEAK,WOOD,PLASTER,no,"['0', '0', '0', '0', '0', '0']",268,18.67,14.12,17.7,23.93,21.29,12.4,27.18,27.59,23.83
0,1,2,169,2,499,505,227,LVF-CAT-WEAK,SECOND,EON,no,"['0', '0', '0', '0', '0', '0']",269,0,0,0,0,0,0,0,0,0
1,2,1,246,3,246,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",269,0,0,0,0,0,0,0,0,0
2,3,1,246,3,246,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",269,2.22,1.61,3.03,2.59,3.63,0.49,4.73,2.88,4.6
